movie_id,department,gender,job,name
287,Directing,1.0,Script Supervisor,Karen Golden
59939,Directing,1.0,Director,Kristine Peterson
8333,Directing,1.0,Script Supervisor,Nancy Hopton
11157,Directing,1.0,Director,Susan Seidelman
11157,Directing,1.0,Script Supervisor,Mary A. Kelly
462,Directing,1.0,Script Supervisor,Annie Welles
9532,Directing,1.0,Script Supervisor,Lara Fox
1541,Directing,1.0,Script Supervisor,Luca Kouimelis
840,Directing,1.0,Script Supervisor,Charlsie Bryant
6644,Directing,1.0,Script Supervisor,Charlsie Bryant
10559,Directing,1.0,Script Supervisor,Samantha Armstrong
2621,Directing,1.0,Director,Bonnie Hunt
49721,Directing,1.0,Director,Pip Karmel
13665,Directing,1.0,Script Supervisor,Kay Chapin
10468,Directing,1.0,Director,Betty Thomas
1359,Directing,1.0,Director,Mary Harron
1359,Directing,1.0,Script Supervisor,Dawn Sorokolit
4967,Directing,1.0,Script Supervisor,Deirdre Horgan
14736,Directing,1.0,Director,Gina Prince-Bythewood
1443,Directing,1.0,Director,Sofia Coppola
40562,Directing,1.0,Director,Lisa Krueger
15723,Directing,1.0,Script Supervisor,Chiemi Karasawa
15723,Directing,1.0,Assistant Director,Amanda Slater
12476,Directing,1.0,Script Supervisor,Annie Welles
1058,Directing,1.0,Script Supervisor,Julie Pitkanen
19419,Directing,1.0,Script Supervisor,Cristina Weigmann
10642,Directing,1.0,Director,Amy Heckerling
44018,Directing,1.0,Director,Agnès Varda
698,Directing,1.0,Assistant Director,Barbara Broccoli
499,Directing,1.0,Director,Agnès Varda
2768,Directing,1.0,Script Supervisor,Cynnie Troup
1551,Directing,1.0,Script Supervisor,Pamela Alch
9663,Directing,1.0,Script Supervisor,Sandy King
17814,Directing,1.0,Script Supervisor,Debra Hill
11879,Directing,1.0,Director,Kathryn Bigelow
25636,Directing,1.0,Director,Alison Maclean
14864,Directing,1.0,Script Supervisor,Marita Grabiak
20770,Directing,1.0,Director,Jamie Babbit
36047,Directing,1.0,Director,Mary Lambert
2655,Directing,1.0,Script Supervisor,Luca Kouimelis
10641,Directing,1.0,Director,Joan Chen
20438,Directing,1.0,Script Supervisor,Joanna Kennedy
8843,Directing,1.0,Script Supervisor,Judi Townsend
47434,Directing,1.0,Director,Chantal Akerman
25128,Directing,1.0,Director,Valerie Breiman
41282,Directing,1.0,Director,Tamra Davis
14629,Directing,1.0,Director,Fina Torres
34299,Directing,1.0,Director,Sally Field
19348,Directing,1.0,Director,Karyn Kusama
27475,Directing,1.0,Director,Amy Holden Jones
27475,Directing,1.0,Script Supervisor,Sharron Reynolds
27764,Directing,1.0,Director,Deborah Brock
40760,Directing,1.0,Director,Carol Frank
40446,Directing,1.0,Script Supervisor,Mary Wright
1597,Directing,1.0,Script Supervisor,Eva Z. Cabrera
10647,Directing,1.0,Director,Mimi Leder
8870,Directing,1.0,Script Supervisor,Sophie Fabbri-Jackson
77434,Directing,1.0,Director,Gurinder Chadha
9741,Directing,1.0,Script Supervisor,Dianne Dreyer
12509,Directing,1.0,Script Supervisor,Peggy Sutton
3981,Directing,1.0,Director,Nancy Meyers
2046,Directing,1.0,Script Supervisor,Karen Golden
1493,Directing,1.0,Script Supervisor,Pam Fuller
21991,Directing,1.0,Script Supervisor,Mary Cybulski
11973,Directing,1.0,Script Supervisor,Deirdre Horgan
1900,Directing,1.0,Script Supervisor,Annie Welles
2623,Directing,1.0,Script Supervisor,Mary Ann Newfield
220976,Directing,1.0,Director,Anne De Salvo
2613,Directing,1.0,Script Supervisor,Mary A. Kelly
16723,Directing,1.0,Director,Francine McDougall
47595,Directing,1.0,Director,Liv Ullmann
26477,Directing,1.0,Script Supervisor,Julie Pitkanen
96,Directing,1.0,Script Supervisor,Betty A. Griffin
90,Directing,1.0,Script Supervisor,Betty Goldberg
31563,Directing,1.0,Script Supervisor,Renata Stoia
12704,Directing,1.0,Director,Elaine May
2608,Directing,1.0,Director,Amy Holden Jones
32058,Directing,1.0,Director,Susan Seidelman
9740,Directing,1.0,Script Supervisor,Luca Kouimelis
10697,Directing,1.0,Director,Agnès Jaoui
6073,Directing,1.0,Script Supervisor,Cate Hardman
25208,Directing,1.0,Director,Kasi Lemmons
2749,Directing,1.0,Script Supervisor,Trudy Ramirez
2749,Directing,1.0,Script Supervisor,Chiemi Karasawa
95682,Directing,1.0,Director,Frances Reid
29492,Directing,1.0,Assistant Director,Kristine Peterson
33250,Directing,1.0,Script Supervisor,Betty Goldberg
10877,Directing,1.0,Script Supervisor,Susan Marucci
10833,Directing,1.0,Script Supervisor,Sharron Reynolds
12658,Directing,1.0,Script Supervisor,Mary A. Kelly
10054,Directing,1.0,Script Supervisor,Gina Grande
65075,Directing,1.0,Director,Laurie Gwen Shapiro
44379,Directing,1.0,Director,Agnès Varda
2043,Directing,1.0,Script Supervisor,Christine Wilson
4133,Directing,1.0,Script Supervisor,Pamela Alch
56715,Directing,1.0,Script Supervisor,Dru Anne Carlson
68894,Directing,1.0,Director,Ann Hu
634,Directing,1.0,Director,Sharon Maguire
10956,Directing,1.0,Director,Dennie Gordon
19366,Directing,1.0,Director,Deborah Kaplan
13166,Directing,1.0,Script Supervisor,Cristina Weigmann
32488,Directing,1.0,Script Supervisor,Betty A. Griffin
39266,Directing,1.0,Director,Leni Riefenstahl
11163,Directing,1.0,Continuity,Norma Giacchero
11035,Directing,1.0,Script Supervisor,Norma Giacchero
11936,Directing,1.0,Script Supervisor,Norma Giacchero
32924,Directing,1.0,Script Supervisor,Joyce King
14268,Directing,1.0,Director,Chris Hegedus
14268,Directing,1.0,Director,Jehane Noujaim
808,Directing,1.0,Director,Vicky Jenson
808,Directing,1.0,Layout,Denise Nolan Cascino
676,Directing,1.0,Script Supervisor,Karen Golden
29572,Directing,1.0,Director,Sally Potter
26475,Directing,1.0,Director,Jennifer Jason Leigh
32458,Directing,1.0,Script Supervisor,Fran Walsh
1089,Directing,1.0,Director,Kathryn Bigelow
38043,Directing,1.0,Director,Zelda Barron
126881,Directing,1.0,Director,Hermine Huntgeburth
1995,Directing,1.0,Script Supervisor,Lisa Vick
10808,Directing,1.0,Script Supervisor,Nancy Karlin
9799,Directing,1.0,Script Supervisor,Deirdre Horgan
644,Directing,1.0,Script Supervisor,Ana Maria Quintana
10691,Directing,1.0,Script Supervisor,Monica Ochoa
59733,Directing,1.0,Director,Chris Hegedus
17612,Directing,1.0,Director,Léa Pool
3134,Directing,1.0,Director,Coralie
22477,Directing,1.0,Script Supervisor,Kay Chapin
4780,Directing,1.0,Script Supervisor,Hannah Scheel
11371,Directing,1.0,Script Supervisor,Rebecca Robertson
10868,Directing,1.0,Script Supervisor,Lara Fox
14506,Directing,1.0,Script Supervisor,Nikki Clapp
59797,Directing,1.0,Script Supervisor,Sharron Reynolds
9599,Directing,1.0,Script Supervisor,Helen Caldwell
12702,Directing,1.0,Director,Kristine Peterson
27397,Directing,1.0,Director,Joan Micklin Silver
10130,Directing,1.0,Script Supervisor,Mary Holdsworth
51321,Directing,1.0,Director,Marisa Silver
17126,Directing,1.0,Director,Joan Freeman
17126,Directing,1.0,Script Supervisor,Cynnie Troup
8337,Directing,1.0,Script Supervisor,Sandy King
47493,Directing,1.0,Director,Agnieszka Holland
32049,Directing,1.0,Script Supervisor,Dea Cantu
45225,Directing,1.0,Script Supervisor,Judith Saunders
4105,Directing,1.0,Script Supervisor,Luca Kouimelis
22711,Directing,1.0,Script Supervisor,Karen Golden
19124,Directing,1.0,Script Supervisor,Helen Caldwell
86093,Directing,1.0,Director,Susan Seidelman
32075,Directing,1.0,Director,Euzhan Palcy
19157,Directing,1.0,Director,Valerie Breiman
11465,Directing,1.0,Script Supervisor,Benita Brazier
11465,Directing,1.0,Script Supervisor,Sally Jones
17819,Directing,1.0,Script Supervisor,Annette Haywood-Carter
14372,Directing,1.0,Script Supervisor,Ceri Evans
9494,Directing,1.0,Director,Amy Heckerling
17362,Directing,1.0,Director,Joan Micklin Silver
27418,Directing,1.0,Script Supervisor,Dru Anne Carlson
31606,Directing,1.0,Script Supervisor,Dru Anne Carlson
30666,Directing,1.0,Script Supervisor,Christena Alcorn
65015,Directing,1.0,Director,Jane Campion
41951,Directing,1.0,Director,Claire Denis
1627,Directing,1.0,Assistant Director,Suzanne Schiffman
2770,Directing,1.0,Script Supervisor,Sherry Gallarneau
21055,Directing,1.0,Director,Julie Davis
24936,Directing,1.0,Script Supervisor,Rebecca Fulton
2294,Directing,1.0,Script Supervisor,Hilary Momberger
